numero_inscricao,query
210059855117,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059855117;

-- Comparação com alunos do mesmo Estado
SELECT 
    AVG(nu_nota_comp1) AS media_comp1_estado,
    AVG(nu_nota_comp2) AS media_comp2_estado,
    AVG(nu_nota_comp3) AS media_comp3_estado,
    AVG(nu_nota_comp4) AS media_comp4_estado,
    AVG(nu_nota_comp5) AS media_comp5_estado,
    AVG(nu_nota_redacao) AS media_redacao_estado
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855117);

-- Comparação com alunos da mesma Cidade
SELECT 
    AVG(nu_nota_comp1) AS media_comp1_cidade,
    AVG(nu_nota_comp2) AS media_comp2_cidade,
    AVG(nu_nota_comp3) AS media_comp3_cidade,
    AVG(nu_nota_comp4) AS media_comp4_cidade,
    AVG(nu_nota_comp5) AS media_comp5_cidade,
    AVG(nu_nota_redacao) AS media_redacao_cidade
FROM 
    db.enem.base_enem
WHERE 
    no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855117);

-- Análise do desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda,
    AVG(nu_nota_redacao) AS media_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059855117);
"
210058387328,"
SELECT 
    nu_inscricao,
    nu_nota_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    (SELECT AVG(nu_nota_redacao) 
     FROM db.enem.base_enem 
     WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058387328) 
       AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058387328)) AS media_redacao_estado_cidade,
    (SELECT AVG(nu_nota_redacao) 
     FROM db.enem.base_enem 
     WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058387328)) AS media_redacao_faixa_renda
FROM 
    db.enem.base_enem 
WHERE 
    nu_inscricao = 210058387328;
"
210060801596,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060801596;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801596)
)

SELECT 
    *,
    (SELECT media_nota_redacao FROM estado_comparativo) AS media_nota_estado,
    (SELECT media_comp1 FROM estado_comparativo) AS media_comp1_estado,
    (SELECT media_comp2 FROM estado_comparativo) AS media_comp2_estado,
    (SELECT media_comp3 FROM estado_comparativo) AS media_comp3_estado,
    (SELECT media_comp4 FROM estado_comparativo) AS media_comp4_estado,
    (SELECT media_comp5 FROM estado_comparativo) AS media_comp5_estado
FROM 
    db.enem.base_enem
WHERE 
    no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801596);

WITH renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060801596)
)

SELECT 
    *,
    (SELECT media_nota_redacao_renda FROM renda_comparativa) AS media_nota_renda,
    (SELECT media_comp1_renda FROM renda_comparativa) AS media_comp1_renda,
    (SELECT media_comp2_renda FROM renda_comparativa) AS media_comp2_renda,
    (SELECT media_comp3_renda FROM renda_comparativa) AS media_comp3_renda,
    (SELECT media_comp4_renda FROM renda_comparativa) AS media_comp4_renda,
    (SELECT media_comp5_renda FROM renda_comparativa) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060801596);
"
210061103941,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061103941)) AS media_uf,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061103941)) AS media_municipio,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061103941)) AS media_renda
FROM 
    db.enem.base_enem 
WHERE 
    nu_inscricao = 210061103941;
"
210059388088,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059388088;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059388088)
);

WITH estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059388088)
);

WITH estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059388088)
)

SELECT 
    (SELECT * FROM estatisticas_estado) AS estatisticas_estado,
    (SELECT * FROM estatisticas_municipio) AS estatisticas_municipio,
    (SELECT * FROM estatisticas_renda) AS estatisticas_renda;
"
210059980943,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM db.enem.base_enem
    WHERE nu_inscricao = 210059980943
),
estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM db.enem.base_enem
    WHERE sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM db.enem.base_enem
    WHERE no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM db.enem.base_enem
    WHERE Q006 = (SELECT Q006 FROM aluno_dados)
)
SELECT 
    a.nu_inscricao,
    a.nu_nota_comp1,
    a.nu_nota_comp2,
    a.nu_nota_comp3,
    a.nu_nota_comp4,
    a.nu_nota_comp5,
    a.nu_nota_redacao,
    e.media_comp1 AS media_estado_comp1,
    e.media_comp2 AS media_estado_comp2,
    e.media_comp3 AS media_estado_comp3,
    e.media_comp4 AS media_estado_comp4,
    e.media_comp5 AS media_estado_comp5,
    e.media_redacao AS media_estado_redacao,
    m.media_comp1 AS media_municipio_comp1,
    m.media_comp2 AS media_municipio_comp2,
    m.media_comp3 AS media_municipio_comp3,
    m.media_comp4 AS media_municipio_comp4,
    m.media_comp5 AS media_municipio_comp5,
    m.media_redacao AS media_municipio_redacao,
    r.media_comp1 AS media_renda_comp1,
    r.media_comp2 AS media_renda_comp2,
    r.media_comp3 AS media_renda_comp3,
    r.media_comp4 AS media_renda_comp4,
    r.media_comp5 AS media_renda_comp5,
    r.media_redacao AS media_renda_redacao
FROM aluno_dados a,
     estatisticas_estado e,
     estatisticas_municipio m,
     estatisticas_renda r;
"
210058061535,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058061535;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058061535)
)

SELECT 
    *
FROM 
    estado_comparativo;

WITH renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058061535)
)

SELECT 
    *
FROM 
    renda_comparativa;
"
210058387329,"
SELECT 
    nu_inscricao, 
    nu_nota_comp1, 
    nu_nota_comp2, 
    nu_nota_comp3, 
    nu_nota_comp4, 
    nu_nota_comp5, 
    nu_nota_redacao,
    AVG(nu_nota_redacao) OVER (PARTITION BY sg_uf_esc) AS media_redacao_estado,
    AVG(nu_nota_redacao) OVER (PARTITION BY no_municipio_esc) AS media_redacao_cidade,
    AVG(nu_nota_redacao) OVER (PARTITION BY Q006) AS media_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058387329;
"
210059085132,"
WITH desempenho_aluno AS (
    SELECT
        nu_inscricao,
        nu_nota_redacao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM
        db.enem.base_enem
    WHERE
        nu_inscricao = 210059085132
),
estatisticas_estado AS (
    SELECT
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM
        db.enem.base_enem
    WHERE
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
estatisticas_cidade AS (
    SELECT
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM
        db.enem.base_enem
    WHERE
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
estatisticas_renda AS (
    SELECT
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM
        db.enem.base_enem
    WHERE
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)

SELECT 
    da.nu_inscricao,
    da.nu_nota_redacao,
    da.nu_nota_comp1,
    da.nu_nota_comp2,
    da.nu_nota_comp3,
    da.nu_nota_comp4,
    da.nu_nota_comp5,
    es.media_nota_redacao AS media_estado,
    es.media_comp1 AS media_comp1_estado,
    es.media_comp2 AS media_comp2_estado,
    es.media_comp3 AS media_comp3_estado,
    es.media_comp4 AS media_comp4_estado,
    es.media_comp5 AS media_comp5_estado,
    ec.media_nota_redacao AS media_cidade,
    ec.media_comp1 AS media_comp1_cidade,
    ec.media_comp2 AS media_comp2_cidade,
    ec.media_comp3 AS media_comp3_cidade,
    ec.media_comp4 AS media_comp4_cidade,
    ec.media_comp5 AS media_comp5_cidade,
    er.media_nota_redacao AS media_renda,
    er.media_comp1 AS media_comp1_renda,
    er.media_comp2 AS media_comp2_renda,
    er.media_comp3 AS media_comp3_renda,
    er.media_comp4 AS media_comp4_renda,
    er.media_comp5 AS media_comp5_renda
FROM 
    desempenho_aluno da,
    estatisticas_estado es,
    estatisticas_cidade ec,
    estatisticas_renda er;
"
210059527731,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059527731
),
alunos_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        COUNT(*) AS total_alunos
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
alunos_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda,
        COUNT(*) AS total_alunos_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    ad.*,
    es.media_nota_redacao,
    es.media_comp1,
    es.media_comp2,
    es.media_comp3,
    es.media_comp4,
    es.media_comp5,
    es.total_alunos,
    er.media_nota_redacao_renda,
    er.media_comp1_renda,
    er.media_comp2_renda,
    er.media_comp3_renda,
    er.media_comp4_renda,
    er.media_comp5_renda,
    er.total_alunos_renda
FROM 
    aluno_dados ad,
    alunos_estado es,
    alunos_renda er;
"
210060214083,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060214083;

-- Estatísticas de desempenho em comparação com alunos do mesmo estado e município
SELECT 
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5,
    AVG(nu_nota_redacao) AS media_redacao
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060214083)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060214083);

-- Análise de desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5,
    AVG(nu_nota_redacao) AS media_redacao
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060214083);
"
210058061536,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM database.schema.table
    WHERE nu_inscricao = 210058061536
),
comparacao_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_estado,
        AVG(nu_nota_comp1) AS media_comp1_estado,
        AVG(nu_nota_comp2) AS media_comp2_estado,
        AVG(nu_nota_comp3) AS media_comp3_estado,
        AVG(nu_nota_comp4) AS media_comp4_estado,
        AVG(nu_nota_comp5) AS media_comp5_estado
    FROM database.schema.table
    WHERE sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
comparacao_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM database.schema.table
    WHERE no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
comparacao_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM database.schema.table
    WHERE Q006 = (SELECT Q006 FROM aluno_dados)
)
SELECT 
    ad.nu_inscricao,
    ad.nu_nota_comp1,
    ad.nu_nota_comp2,
    ad.nu_nota_comp3,
    ad.nu_nota_comp4,
    ad.nu_nota_comp5,
    ad.nu_nota_redacao,
    ce.media_nota_redacao_estado,
    ce.media_comp1_estado,
    ce.media_comp2_estado,
    ce.media_comp3_estado,
    ce.media_comp4_estado,
    ce.media_comp5_estado,
    cm.media_nota_redacao_municipio,
    cm.media_comp1_municipio,
    cm.media_comp2_municipio,
    cm.media_comp3_municipio,
    cm.media_comp4_municipio,
    cm.media_comp5_municipio,
    cr.media_nota_redacao_renda,
    cr.media_comp1_renda,
    cr.media_comp2_renda,
    cr.media_comp3_renda,
    cr.media_comp4_renda,
    cr.media_comp5_renda
FROM aluno_dados ad
JOIN comparacao_estado ce ON true
JOIN comparacao_municipio cm ON true
JOIN comparacao_renda cr ON true;
"
210061103943,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210061103943
),
estatisticas_estaduais AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
estatisticas_municipais AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)
SELECT 
    a.*,
    e.media_nota_redacao,
    e.media_comp1,
    e.media_comp2,
    e.media_comp3,
    e.media_comp4,
    e.media_comp5,
    m.media_nota_redacao_municipio,
    m.media_comp1_municipio,
    m.media_comp2_municipio,
    m.media_comp3_municipio,
    m.media_comp4_municipio,
    m.media_comp5_municipio,
    r.media_nota_redacao_renda,
    r.media_comp1_renda,
    r.media_comp2_renda,
    r.media_comp3_renda,
    r.media_comp4_renda,
    r.media_comp5_renda
FROM 
    aluno_dados a,
    estatisticas_estaduais e,
    estatisticas_municipais m,
    estatisticas_renda r;
"
210059980946,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE sg_uf_esc = e.sg_uf_esc) AS media_redacao_estado,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE no_municipio_esc = e.no_municipio_esc) AS media_redacao_municipio,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059980946)) AS media_redacao_renda
FROM 
    db.enem.base_enem e
WHERE 
    nu_inscricao = 210059980946;
"
210059855121,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM database.schema.table
    WHERE nu_inscricao = 210059855121
),
estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_comp1) AS avg_comp1,
        AVG(nu_nota_comp2) AS avg_comp2,
        AVG(nu_nota_comp3) AS avg_comp3,
        AVG(nu_nota_comp4) AS avg_comp4,
        AVG(nu_nota_comp5) AS avg_comp5,
        AVG(nu_nota_redacao) AS avg_redacao
    FROM database.schema.table
    WHERE sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_comp1) AS avg_comp1,
        AVG(nu_nota_comp2) AS avg_comp2,
        AVG(nu_nota_comp3) AS avg_comp3,
        AVG(nu_nota_comp4) AS avg_comp4,
        AVG(nu_nota_comp5) AS avg_comp5,
        AVG(nu_nota_redacao) AS avg_redacao
    FROM database.schema.table
    WHERE no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_comp1) AS avg_comp1,
        AVG(nu_nota_comp2) AS avg_comp2,
        AVG(nu_nota_comp3) AS avg_comp3,
        AVG(nu_nota_comp4) AS avg_comp4,
        AVG(nu_nota_comp5) AS avg_comp5,
        AVG(nu_nota_redacao) AS avg_redacao
    FROM database.schema.table
    WHERE Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    a.nu_inscricao,
    a.nu_nota_comp1,
    a.nu_nota_comp2,
    a.nu_nota_comp3,
    a.nu_nota_comp4,
    a.nu_nota_comp5,
    a.nu_nota_redacao,
    e.avg_comp1 AS estado_avg_comp1,
    e.avg_comp2 AS estado_avg_comp2,
    e.avg_comp3 AS estado_avg_comp3,
    e.avg_comp4 AS estado_avg_comp4,
    e.avg_comp5 AS estado_avg_comp5,
    e.avg_redacao AS estado_avg_redacao,
    m.avg_comp1 AS municipio_avg_comp1,
    m.avg_comp2 AS municipio_avg_comp2,
    m.avg_comp3 AS municipio_avg_comp3,
    m.avg_comp4 AS municipio_avg_comp4,
    m.avg_comp5 AS municipio_avg_comp5,
    m.avg_redacao AS municipio_avg_redacao,
    r.avg_comp1 AS renda_avg_comp1,
    r.avg_comp2 AS renda_avg_comp2,
    r.avg_comp3 AS renda_avg_comp3,
    r.avg_comp4 AS renda_avg_comp4,
    r.avg_comp5 AS renda_avg_comp5,
    r.avg_redacao AS renda_avg_redacao
FROM aluno_dados a
CROSS JOIN estatisticas_estado e
CROSS JOIN estatisticas_municipio m
CROSS JOIN estatisticas_renda r;
"
